Business Name,Phone,Address,Rating,Reviews,Google Maps URL,Website
Redz Hair Design,,"2841 Porter St, Soquel, CA 95073, USA",4.3,18,https://maps.google.com/?cid=11119668547539509429,NONE
Salon De Belleza Diva's,(707) 643-6919,"330 Broadway STE 1, Vallejo, CA 94590, USA",4.7,50,https://maps.google.com/?cid=16292347437678426971,NONE
Mi Belleza Hair Studio,(707) 315-8824,"180 Georgetown Ct, Vallejo, CA 94589, USA",4.9,26,https://maps.google.com/?cid=11207418850507888982,NONE
Hair Xklusives By Kenya Inc.,(707) 649-2420,"1721 Sonoma Blvd, Vallejo, CA 94590, USA",4.8,28,https://maps.google.com/?cid=2179457656447609523,NONE
Hair 4U,(707) 556-9565,"711 Vervais Ave # A, Vallejo, CA 94591, USA",4.6,45,https://maps.google.com/?cid=4067904224399242951,NONE
Kenny Le Salon,(707) 980-6819,"1752 Tuolumne St, Vallejo, CA 94589, USA",4.5,143,https://maps.google.com/?cid=15584113845012736692,NONE
Cuts Plus,(707) 642-4009,"13 Rancho Sq, Vallejo, CA 94503, USA",4.6,37,https://maps.google.com/?cid=17643621909221069604,NONE
Cecy's Hair Salon,(707) 557-2356,"1626 Sonoma Blvd, Vallejo, CA 94590, USA",4.8,89,https://maps.google.com/?cid=8059716812842264212,NONE
Vanny's Hair & Spa - Barbershop,(707) 554-3038,"2724 Sonoma Blvd, Vallejo, CA 94590, USA",4.3,177,https://maps.google.com/?cid=4293549365732549907,NONE
Thee Dapper Sean Beauty Salon,(510) 776-9231,"2663 Springs Rd Suite 110, Vallejo, CA 94591, USA",,,https://maps.google.com/?cid=7492740394090081891,NONE
Oasis Beauty Salon,(707) 648-9066,"614 Tennessee St, Vallejo, CA 94590, USA",4.8,46,https://maps.google.com/?cid=4448164714787549720,NONE
Hair Day Beauty Salon,(707) 580-5724,"2052 Florida St, Vallejo, CA 94590, USA",4,23,https://maps.google.com/?cid=14364641950754863669,NONE
Cohn's hair design,(707) 208-9946,"91 Antonina Ave Suite A, American Canyon, CA 94503, USA",5,1,https://maps.google.com/?cid=14250169426607166604,NONE
Judith Hair Salon,(707) 649-0966,"2875 Georgia St, Vallejo, CA 94591, USA",4.5,19,https://maps.google.com/?cid=3555724438264362715,NONE
Hair Jazz,(707) 334-0855,"1620 Tennessee St, Vallejo, CA 94590, USA",5,7,https://maps.google.com/?cid=2860566638259017473,NONE
Leannas Beauty,(707) 563-5602,"3760 Sonoma Blvd # C, Vallejo, CA 94589, USA",4.8,17,https://maps.google.com/?cid=2674321296858083327,NONE
Sisters N Styles,(707) 322-4572,"235 B.W. Williams Drive, Vallejo, CA 94589, USA",4.8,5,https://maps.google.com/?cid=1208097059786151790,NONE
LAJI Beauty Salon,(707) 828-5472,"328 Mini Dr, Vallejo, CA 94589, USA",5,11,https://maps.google.com/?cid=1892212570766866311,NONE
Patty's Salón,(707) 557-3865,"4380 Sonoma Blvd Suite 149, Vallejo, CA 94589, USA",4.7,38,https://maps.google.com/?cid=6427645556618353727,NONE
"Red'z Beauty, Braids & Luxury Remy Hair",(707) 515-0488,"408 Virginia St, Vallejo, CA 94590, USA",5,18,https://maps.google.com/?cid=13336425777463480406,NONE
VP Beauty Salon,(707) 649-1245,"38 Springstowne Center, Vallejo, CA 94591, USA",3.8,29,https://maps.google.com/?cid=12051994973899748458,NONE
Jazzy Jen's Hair Design,(707) 554-1474,"510 Sacramento St, Vallejo, CA 94590, USA",4.6,14,https://maps.google.com/?cid=3638325692814352398,NONE
Modern Hair,(707) 649-2736,"3325 Sonoma Blvd # 80, Vallejo, CA 94590, USA",4.3,60,https://maps.google.com/?cid=13342639120042849295,NONE
Trap Scissors,(925) 269-7904,"627 Broadway, Vallejo, CA 94590, USA",,,https://maps.google.com/?cid=8252864387876448391,NONE
The Hair Lounge,,"520 El Dorado St, Vallejo, CA 94590, USA",4.3,3,https://maps.google.com/?cid=18047919892848783493,NONE
Shear Perfection,(707) 553-8287,"3495 Sonoma Blvd # O, Vallejo, CA 94590, USA",3,33,https://maps.google.com/?cid=4328829210705174758,NONE
The Mane Suite,(707) 372-8463,"1261 McCoy Creek Way, Suisun City, CA 94585, USA",5,2,https://maps.google.com/?cid=4018747421569355780,NONE
Tease Beauty Lounge,(707) 386-0271,"1500 Oliver Rd suite a, Fairfield, CA 94534, USA",4.8,47,https://maps.google.com/?cid=17874051893884239010,NONE
Family Hair Cuts,(707) 425-9222,"321 Texas St STE 106, Fairfield, CA 94533, USA",4.7,55,https://maps.google.com/?cid=11726737334286638365,NONE
Platinum Beauty Bar,(707) 389-2333,"730 Madison St, Fairfield, CA 94533, USA",4.7,18,https://maps.google.com/?cid=5375034661897573008,NONE
Stormy's Hair salon,(707) 434-1311,"827 Missouri St, Fairfield, CA 94533, USA",4.8,26,https://maps.google.com/?cid=2815042112642529906,NONE
Shear Madness Salon & Spa,(707) 759-2628,"411 Main St, Suisun City, CA 94585, USA",4.7,49,https://maps.google.com/?cid=15434749276527723656,NONE
Y's Haircuts( Men's Fade Specialist)),(707) 724-9257,"1295 Horizon Dr suite c, Fairfield, CA 94533, USA",4.7,18,https://maps.google.com/?cid=8532835447653858917,NONE
Lynn Hair Design,(707) 435-8932,"1972 N Texas St # J, Fairfield, CA 94533, USA",4.3,57,https://maps.google.com/?cid=566170519456716374,NONE
Strandz Hair Salon,(707) 419-5413,"827 Missouri St # 3, Fairfield, CA 94533, USA",5,10,https://maps.google.com/?cid=2527542667387186089,NONE
Cali Hair Salon,(707) 427-3556,"131 Sunset Ave f, Suisun City, CA 94585, USA",4.5,81,https://maps.google.com/?cid=6297180541057225679,NONE
Rapture By Kim,(707) 580-8057,"817 Missouri St # 1, Fairfield, CA 94533, USA",5,14,https://maps.google.com/?cid=4729870436764717669,NONE
Chadbourne & Company Hair Salon,(707) 429-4358,"1297 Oliver Rd, Fairfield, CA 94534, USA",4.7,53,https://maps.google.com/?cid=13176296103396341155,NONE
MGM Salon,(707) 344-5938,"1500 Oliver Rd Suite I, Fairfield, CA 94534, USA",5,2,https://maps.google.com/?cid=10989661947560192964,NONE
Lavender Beauty,(707) 410-5340,"1525 Webster St STE D2, Fairfield, CA 94533, USA",4.7,26,https://maps.google.com/?cid=13019565268769423701,NONE
Vanity Beauty Salon,(707) 704-9465,"870 E Travis Blvd, Fairfield, CA 94533, USA",4.1,14,https://maps.google.com/?cid=11354131036821427341,NONE
Ana's Beauty Salon,(707) 425-4399,"1234 Travis Blvd, Fairfield, CA 94533, USA",5,11,https://maps.google.com/?cid=1782726152934387181,NONE
Nina Nanakida Color & Style,(707) 718-0097,"1297 Oliver Rd, Fairfield, CA 94534, USA",5,3,https://maps.google.com/?cid=16216423312167165485,NONE
Mirror Court Salon,(707) 425-5766,"720 Madison St, Fairfield, CA 94533, USA",4.6,14,https://maps.google.com/?cid=136440672972625023,NONE
Hair Place,(707) 429-0502,"1425 W Texas St # B, Fairfield, CA 94533, USA",4.5,140,https://maps.google.com/?cid=7367926381952132131,NONE
Lee Hair Salon,(707) 425-5389,"1273 McCoy Creek Way, Suisun City, CA 94585, USA",4.2,50,https://maps.google.com/?cid=15565789373204886644,NONE
Highly Favored Hair Designs,(707) 720-9000,"844 Union Ave # B, Fairfield, CA 94533, USA",4.9,12,https://maps.google.com/?cid=955206328084524768,NONE
Gigi's Beauty Bar,,"411 Main St, Suisun City, CA 94585, USA",,,https://maps.google.com/?cid=9977583508901305248,NONE
Latino Beauty Salon,(707) 428-1633,"2260 N Texas St, Fairfield, CA 94533, USA",4.2,105,https://maps.google.com/?cid=8536077234962555270,NONE
Suki's Hair Salon,(707) 422-2428,"706 Jackson St, Fairfield, CA 94533, USA",4.6,19,https://maps.google.com/?cid=7202720857003761442,NONE
Blades Hair Salon,(707) 428-3353,"Holiday Ln, Fairfield, CA 94534, USA",5,5,https://maps.google.com/?cid=4034207900026398790,NONE
Erica’s Hair Studio,(530) 674-2061,"764 Plumas St, Yuba City, CA 95991, USA",4.5,33,https://maps.google.com/?cid=13524431984756751953,NONE
K Studio,(530) 701-7324,"866 Plumas St STE F, Yuba City, CA 95993, USA",4.7,156,https://maps.google.com/?cid=3335893008631064545,NONE
Aiza’s Salon & Spa,(530) 844-1698,"1216 Bridge St, Yuba City, CA 95991, USA",5,1,https://maps.google.com/?cid=9175363955173537661,NONE
The Royal Hair Studio,(530) 214-0371,"1040 Lincoln Rd STE D, Yuba City, CA 95991, USA",4.9,90,https://maps.google.com/?cid=7690149673243930550,NONE
Rockabetty's Hair Parlor,(530) 790-0375,"561 Second St, Yuba City, CA 95991, USA",4.8,145,https://maps.google.com/?cid=1281389164193472758,NONE
Lina's Hair Fashion,(530) 749-0802,"1596 N Beale Rd, Marysville, CA 95901, USA",4.6,67,https://maps.google.com/?cid=5137087640449931428,NONE
Steel Magnolias Beauty Parlor,(530) 300-3366,"297 Julie Dr #1, Yuba City, CA 95991, USA",4.9,25,https://maps.google.com/?cid=4352828638052037210,NONE
Designs Hair Cuts,(530) 673-1863,"1494 Bridge St A, Yuba City, CA 95993, USA",4.3,91,https://maps.google.com/?cid=17673242264166562663,NONE
California Gr8 Cuts & Co,(530) 755-1888,"850 Colusa Ave, Yuba City, CA 95991, USA",4.4,279,https://maps.google.com/?cid=6069490945108190099,NONE
Bellissima Hair Studio,(530) 645-7047,"403 5th St, Marysville, CA 95901, USA",4.2,26,https://maps.google.com/?cid=3096254811278238916,NONE
Savvy Salon & Spa,(530) 930-5401,"1585 Butte House Rd B, Yuba City, CA 95991, USA",4.5,17,https://maps.google.com/?cid=18346261541396461936,NONE
ALL PRO CUTS,(530) 755-2090,"1290 Stabler Ln SUITE 840, Yuba City, CA 95993, USA",4.3,198,https://maps.google.com/?cid=13692694788667077253,NONE
Sassy Salon,(530) 682-2940,"1520 Butte House Rd Suite 400, Yuba City, CA 95993, USA",4.7,17,https://maps.google.com/?cid=17278987221647997061,NONE
Hilda's Styling Salon,(530) 742-8959,"5815 Feather River Blvd, Olivehurst, CA 95961, USA",4.4,51,https://maps.google.com/?cid=8718501219321904244,NONE
Ashley Tanner Beauty,(510) 918-2074,"1289 Lincoln Rd, Yuba City, CA 95991, USA",5,9,https://maps.google.com/?cid=15242611381397615714,NONE
Succulent Hair By Katrina,(530) 645-2391,"566 Brayden way, Marysville, CA 95901, USA",5,2,https://maps.google.com/?cid=2878933733158657133,NONE
The Shop hair design at 229,(530) 301-5229,"229 Clark Ave # H, Yuba City, CA 95991, USA",5,18,https://maps.google.com/?cid=3288478440611396738,NONE
The Color Bar,(530) 415-2626,"1288 Franklin Ave suite Suite 2, Yuba City, CA 95993, USA",5,1,https://maps.google.com/?cid=2974890136196194292,NONE
Strand And Glow,(530) 441-9420,"606 D St suite #4, Marysville, CA 95901, USA",,,https://maps.google.com/?cid=4595578399818958121,NONE
Salon Hair Spray,(530) 673-3410,"430 Palora Ave Suite G, Yuba City, CA 95991, USA",5,21,https://maps.google.com/?cid=13075039794591571020,NONE
A Better Look,(530) 673-1920,"221 Clark Ave, Yuba City, CA 95991, USA",5,11,https://maps.google.com/?cid=263794389832061600,NONE
Hair by Paulie,(520) 483-2417,"606 D ST, Located in The Salon Suites, Downtown suite 5, Marysville, CA 95901, USA",5,1,https://maps.google.com/?cid=17697403627955861680,NONE
Illuminate Salon Studios,(530) 415-8180,"1288 Franklin Ave st, 3, Yuba City, CA 95991, USA",5,3,https://maps.google.com/?cid=17019091009332959571,NONE
The Wild Orchid Salon and Spa,(530) 599-8259,"429 Del Norte Ave, Yuba City, CA 95991, USA",4.9,14,https://maps.google.com/?cid=13062430628696340352,NONE
Autum's Beauty spot,(530) 923-5545,"606 D St suite #4, Marysville, CA 95901, USA",,,https://maps.google.com/?cid=11337134808383300662,NONE
Luxe Hair Studio,(530) 988-5891,"229 Clark Ave # R, Yuba City, CA 95991, USA",5,1,https://maps.google.com/?cid=2393010553515312879,NONE
Sunn Salon,(916) 233-8255,"1494 N Beale Rd, Marysville, CA 95901, USA",3.9,54,https://maps.google.com/?cid=1299612270853085158,NONE
Little Red Hair House,(530) 673-1335,"819 Shasta St, Yuba City, CA 95991, USA",4.9,24,https://maps.google.com/?cid=8501043662358485206,NONE
Element Salon,(530) 751-7731,"1538 Poole Blvd, Yuba City, CA 95993, USA",4.6,28,https://maps.google.com/?cid=7125822833045232176,NONE
Face Look,(530) 777-6413,"614 Shasta St, Yuba City, CA 95991, USA",4.7,19,https://maps.google.com/?cid=11793353368351104249,NONE
Hairxashleigh,,"1288 Franklin Ave, Yuba City, CA 95991, USA",,,https://maps.google.com/?cid=9447285092998882713,NONE
Rose Hair Design,(530) 740-1166,"124 E 12th St, Marysville, CA 95901, USA",4.7,45,https://maps.google.com/?cid=2542198614601165249,NONE
Loxx Salon,(530) 673-8777,"453 Palora Ave, Yuba City, CA 95991, USA",5,6,https://maps.google.com/?cid=10818729291200369805,NONE
Divas Salon 554 Second St Yuba City CA 95991,(530) 216-3706,"554 Second St, Yuba City, CA 95991, USA",5,2,https://maps.google.com/?cid=18027093080819340220,NONE
Born to Dye Salon Suites,(530) 933-4221,"393 Del Norte Ave, Yuba City, CA 95991, USA",5,4,https://maps.google.com/?cid=8954927526033808573,NONE
Cora's Beauty Salon,(530) 671-4269,"932 Clark Ave, Yuba City, CA 95991, USA",4.5,21,https://maps.google.com/?cid=12179992280616757119,NONE
Punjabi Family Salon,(559) 691-1458,"1600 Butte House Rd, Yuba City, CA 95993, USA",4.7,39,https://maps.google.com/?cid=152123057930537756,NONE
Jade braids & locs,(209) 843-0425,"Marysville Blvd, Marysville, CA 95901, USA",,,https://maps.google.com/?cid=12123104986670694789,NONE
LUSH Beauty Lounge,(530) 605-3599,"105 Hartnell Ave Suite E, Redding, CA 96002, USA",5,10,https://maps.google.com/?cid=9156204890940224332,NONE
Revive Hair Studio,(530) 215-1534,"2676 Bechelli Ln, Redding, CA 96002, USA",5,30,https://maps.google.com/?cid=8775152764382506806,NONE
NIEW ERA,(530) 524-3142,"2004 Hilltop Dr, Redding, CA 96002, USA",5,46,https://maps.google.com/?cid=5153726708451519518,NONE
The Beauty Bar,(530) 440-8260,"1361 E Cypress Ave, Redding, CA 96002, USA",5,14,https://maps.google.com/?cid=8532268632511067744,NONE
Suite 103,(530) 338-1127,"1300 Market St Suite 103, Redding, CA 96001, USA",5,9,https://maps.google.com/?cid=5302410971594260953,NONE
Halara Beauty Collective,,"2811 Bechelli Ln, Redding, CA 96002, USA",4.6,25,https://maps.google.com/?cid=5690195218802063490,NONE
Sage Studio Salon,(530) 638-3343,"2811 Bechelli Ln, Redding, CA 96002, USA",5,2,https://maps.google.com/?cid=2696347930926213379,NONE
Flipside Salon,(530) 604-9269,"2787 Bechelli Ln, Redding, CA 96002, USA",4.8,56,https://maps.google.com/?cid=14010635257149657793,NONE
Velvet Loft,(530) 241-4007,"1790 California St, Redding, CA 96001, USA",4.6,18,https://maps.google.com/?cid=4622154612863699407,NONE
Unique Cuts,(530) 222-2224,"920 Hilltop Dr # D, Redding, CA 96003, USA",4.3,236,https://maps.google.com/?cid=12393543375494129358,NONE
Beaux Cheveux De Salon,(530) 221-3855,"272 Hartnell Ave, Redding, CA 96002, USA",4.8,4,https://maps.google.com/?cid=10196260245305175479,NONE
To Dye For,(530) 605-0593,"2295 Hilltop Dr #9, Redding, CA 96002, USA",4.9,20,https://maps.google.com/?cid=1460641837949786877,NONE
Suite,(530) 515-9145,"2570 Goodwater Ave # 300, Redding, CA 96002, USA",5,3,https://maps.google.com/?cid=2595576705162397828,NONE
Hair by Casey Jean / Color Specialist,(530) 917-2308,"105 Hartnell Ave, Redding, CA 96002, USA",5,4,https://maps.google.com/?cid=6627480298636294155,NONE
IN-HOME Hair Services | By Mattie_Lynn,(530) 510-1074,"3468 Bechelli Ln suite b, Redding, CA 96002, USA",4.8,18,https://maps.google.com/?cid=16773950843532772112,NONE
Studio 7 Hair Salon,(530) 221-9335,"3043 Victor Ave, Redding, CA 96002, USA",4.7,29,https://maps.google.com/?cid=10067785062879809087,NONE
Hair Worx Salon,(530) 255-8161,"3306 Bechelli Ln, Redding, CA 96002, USA",5,14,https://maps.google.com/?cid=14580274261727646748,NONE
Hello Lovely Salon,(530) 215-1000,"2185 Churn Crk Rd # D, Redding, CA 96002, USA",4.9,21,https://maps.google.com/?cid=17594621430748487434,NONE
Barukh Family Salon,(530) 215-1468,"2533 Victor Ave, Redding, CA 96002, USA",5,4,https://maps.google.com/?cid=16642843699552715446,NONE
Hair We Are,(530) 221-4155,"867 Mistletoe Ln, Redding, CA 96002, USA",4.6,13,https://maps.google.com/?cid=12916361973187367003,NONE
The Fringe Boutique Salon,(530) 224-9482,"664 Azalea Ave b, Redding, CA 96002, USA",4.9,16,https://maps.google.com/?cid=6568930476319896804,NONE
Wild Blossom Salon,(530) 921-8300,"979 Mission De Oro Dr, Redding, CA 96003, USA",4.3,11,https://maps.google.com/?cid=6350475512872341912,NONE
Essex Studio,(707) 441-4901,"2841 E St, Eureka, CA 95501, USA",4.7,21,https://maps.google.com/?cid=7170542225333135848,NONE
Seedlings Salon,(707) 499-4600,"4 7th St A, Eureka, CA 95501, USA",4.9,26,https://maps.google.com/?cid=12393731044441239701,NONE
Hair By Kiersten,(707) 496-1215,"311 E St, Eureka, CA 95501, USA",4.9,10,https://maps.google.com/?cid=3312930755911953887,NONE
The Hair Port,(707) 442-0571,"2754 E St, Eureka, CA 95501, USA",4.7,80,https://maps.google.com/?cid=4148964102806208045,NONE
Bravo Salon,(707) 443-7895,"2901 F St, Eureka, CA 95501, USA",4.6,54,https://maps.google.com/?cid=8641386102473026706,NONE
Thairapy,(805) 798-5625,"515 Henderson St, Eureka, CA 95501, USA",5,1,https://maps.google.com/?cid=16662680299727847495,NONE
As You Like It Hair Studio,(707) 442-1476,"2719 F St, Eureka, CA 95501, USA",4.4,16,https://maps.google.com/?cid=843324243469344372,NONE
Old Town Hair Works,(707) 445-1994,"320 2nd St # 2E, Eureka, CA 95501, USA",4.4,52,https://maps.google.com/?cid=6286963753441318381,NONE
CHIC!,(707) 798-1763,"1102 5th St, Eureka, CA 95501, USA",5,13,https://maps.google.com/?cid=3381311959914256984,NONE
New Creations,(707) 442-1580,"423 Henderson St, Eureka, CA 95501, USA",4.6,31,https://maps.google.com/?cid=7094931414244641037,NONE
Glamorous hair and nail salon,,"407 5th St, Eureka, CA 95501, USA",4.7,27,https://maps.google.com/?cid=5734900601806552451,NONE
Trimmed & Pinned Hair Studio,(707) 273-5015,"507 H St, Eureka, CA 95501, USA",4.7,13,https://maps.google.com/?cid=5259342744669466369,NONE
Studio 1 Salon,(707) 798-6035,"519 Everding St, Eureka, CA 95503, USA",4.1,25,https://maps.google.com/?cid=2425995642428837380,NONE
The Tangled Tiki,,"823 3rd St, Eureka, CA 95501, USA",5,9,https://maps.google.com/?cid=13005667777582487731,NONE
Vixen - A Beauty Refinery,(951) 534-4998,"622 2nd St, Eureka, CA 95501, USA",5,9,https://maps.google.com/?cid=2145233200963959976,NONE
Beauty's Pain,(707) 601-0565,"512 M St, Eureka, CA 95501, USA",5,4,https://maps.google.com/?cid=10566747419071687255,NONE
Parkside Hair Design,(707) 443-5614,"3844 Walnut Dr, Eureka, CA 95503, USA",4.8,48,https://maps.google.com/?cid=13599871304072963118,NONE
Blush Hair Nails Lashes,,"16 E Wabash Ave, Eureka, CA 95501, USA",5,1,https://maps.google.com/?cid=6514983163545511657,NONE
Berolina Salon,(707) 443-8816,"971 Myrtle Avenue, Eureka, CA 95501, USA",4.4,27,https://maps.google.com/?cid=9453853598514240969,NONE
Glow Up Esthetics,(707) 599-7727,"511 6th St, Eureka, CA 95501, USA",5,46,https://maps.google.com/?cid=6584531722949182140,NONE
Munwelas barbershop,(707) 497-8802,"505 L St, Eureka, CA 95501, USA",4.7,93,https://maps.google.com/?cid=1786080262979471570,NONE
Lavish Me,(707) 382-6104,"511 6th St, Eureka, CA 95501, USA",5,9,https://maps.google.com/?cid=10406032028990147791,NONE
Salon Nouveau,,"215 2nd St, Eureka, CA 95501, USA",5,2,https://maps.google.com/?cid=16149434648031882932,NONE
Hair By Tiffany,(707) 601-3611,"432 Grotto St, Eureka, CA 95501, USA",,,https://maps.google.com/?cid=3699822327073537770,NONE
Vanity,(707) 442-8980,"109 F St, Eureka, CA 95501, USA",3.3,3,https://maps.google.com/?cid=16616246055256841312,NONE
Shear Designs,(707) 443-7612,"2151 Harrison Ave, Eureka, CA 95501, USA",4.6,20,https://maps.google.com/?cid=12068887177102568837,NONE
Sanford's Salon,(707) 444-0968,"723 A St, Eureka, CA 95501, USA",4.4,7,https://maps.google.com/?cid=13216035061629816379,NONE
The Art of Hair Studio,,"634 2nd St, Eureka, CA 95501, USA",,,https://maps.google.com/?cid=7990971619691179051,NONE
